Name,Filter,Object,ExposureMode,UT
NCxj300179.fits,J,V2492_Cyg_J B1,frames 48.0 10, TCS UTC at start (21h:59m:10.0s)               
NCxj300180.fits,J,V2492_Cyg_J B2,frames 48.0 10, TCS UTC at start ( 22h:7m:43.0s)               
NCxj300181.fits,J,V2492_Cyg_J A2,frames 48.0 10, TCS UTC at start (22h:16m:17.0s)               
NCxj300182.fits,Y,V2492_Cyg_Y A1,frames 48.0 10, TCS UTC at start ( 22h:25m:3.0s)               
NCxj300183.fits,Y,V2492_Cyg_Y B1,frames 48.0 10, TCS UTC at start (22h:33m:39.0s)               
NCxj300184.fits,Y,V2492_Cyg_Y B2,frames 48.0 10, TCS UTC at start (22h:42m:12.0s)               
NCxj300185.fits,Y,V2492_Cyg_Y A2,frames 48.0 10, TCS UTC at start (22h:50m:46.0s)               
NCxj300186.fits,Ks,,expose 3.0, TCS UTC at start ( 23h:1m:33.0s)               
NCxj300187.fits,Ks,,expose 3.0, TCS UTC at start ( 23h:3m:27.0s)               
NCxj300188.fits,Ks,V2492_Cyg 1,expose 3.0, TCS UTC at start ( 23h:6m:19.0s)               
NCxj300189.fits,Ks,V2492_Cyg 2,expose 3.0, TCS UTC at start ( 23h:6m:36.0s)               
NCxj300190.fits,Ks,V2492_Cyg 3,expose 3.0, TCS UTC at start ( 23h:6m:52.0s)               
NCxj300191.fits,Ks,V2492_Cyg 4,expose 3.0, TCS UTC at start (  23h:7m:9.0s)               
NCxj300192.fits,Ks,V2492_Cyg 5,expose 3.0, TCS UTC at start ( 23h:7m:26.0s)               
NCxj300193.fits,H,,expose 3.0, TCS UTC at start ( 23h:8m:53.0s)               
NCxj300194.fits,H,,expose 6.0, TCS UTC at start ( 23h:9m:27.0s)               
NCxj300195.fits,H,V2492_Cyg_H 1,expose 6.0, TCS UTC at start (23h:10m:10.0s)               
NCxj300196.fits,H,V2492_Cyg_H 2,expose 6.0, TCS UTC at start (23h:10m:29.0s)               
NCxj300197.fits,H,V2492_Cyg_H 3,expose 6.0, TCS UTC at start (23h:10m:49.0s)               
NCxj300198.fits,H,V2492_Cyg_H 4,expose 6.0, TCS UTC at start ( 23h:11m:9.0s)               
NCxj300199.fits,H,V2492_Cyg_H 5,expose 6.0, TCS UTC at start (23h:11m:28.0s)               
NCxj300200.fits,J,,expose 6.0, TCS UTC at start (23h:12m:32.0s)               
NCxj300201.fits,J,,expose 15.0, TCS UTC at start (23h:13m:20.0s)               
NCxj300202.fits,J,V2492_Cyg_J 1,frames 6.0 10, TCS UTC at start (23h:15m:11.0s)               
NCxj300203.fits,J,V2492_Cyg_J 2,frames 6.0 10, TCS UTC at start (23h:16m:30.0s)               
NCxj300204.fits,J,V2492_Cyg_J 3,frames 6.0 10, TCS UTC at start (23h:17m:48.0s)               
NCxj300205.fits,J,V2492_Cyg_J 4,frames 6.0 10, TCS UTC at start ( 23h:19m:7.0s)               
NCxj300206.fits,J,V2492_Cyg_J 5,frames 6.0 10, TCS UTC at start (23h:20m:27.0s)               
NCxj300207.fits,Ks,slit image,expose 3.0, TCS UTC at start (23h:27m:12.0s)               
NCxj300208.fits,Ks,acquisition,expose 0.5, TCS UTC at start ( 23h:29m:5.0s)               
NCxj300209.fits,Ks,acquisition,expose 0.5, TCS UTC at start (23h:29m:55.0s)               
NCxj300210.fits,Ks,128slit+target,expose 0.5, TCS UTC at start (23h:30m:50.0s)               
NCxj300211.fits,Ks,HIP118113_Ks A1,frames 6.0 10, TCS UTC at start (23h:32m:21.0s)               
NCxj300212.fits,Ks,HIP118113_Ks B1,frames 6.0 10, TCS UTC at start (23h:33m:40.0s)               
NCxj300213.fits,Ks,HIP118113_Ks B2,frames 6.0 10, TCS UTC at start (23h:34m:51.0s)               
NCxj300214.fits,Ks,HIP118113_Ks A2,frames 6.0 10, TCS UTC at start ( 23h:36m:9.0s)               
NCxj300215.fits,H,HIP118113_H A1,frames 6.0 10, TCS UTC at start ( 23h:38m:1.0s)               
NCxj300216.fits,H,HIP118113_H B1,frames 6.0 10, TCS UTC at start (23h:39m:20.0s)               
NCxj300217.fits,H,HIP118113_H B2,frames 6.0 10, TCS UTC at start (23h:40m:32.0s)               
NCxj300218.fits,H,HIP118113_H A2,frames 6.0 10, TCS UTC at start (23h:41m:50.0s)               
NCxj300219.fits,J,HIP118113_J A1,frames 6.0 10, TCS UTC at start (23h:43m:53.0s)               
NCxj300220.fits,J,HIP118113_J B1,frames 6.0 10, TCS UTC at start (23h:45m:12.0s)               
NCxj300221.fits,J,HIP118113_J B2,frames 6.0 10, TCS UTC at start (23h:46m:24.0s)               
NCxj300222.fits,J,HIP118113_J A2,frames 6.0 10, TCS UTC at start (23h:47m:42.0s)               
NCxj300223.fits,Y,HIP118113_Y A1,frames 6.0 10, TCS UTC at start (23h:49m:38.0s)               
NCxj300224.fits,Y,HIP118113_Y B1,frames 6.0 10, TCS UTC at start (23h:50m:57.0s)               
NCxj300225.fits,Y,HIP118113_Y B2,frames 6.0 10, TCS UTC at start ( 23h:52m:9.0s)               
NCxj300226.fits,Y,HIP118113_Y A2,frames 6.0 10, TCS UTC at start (23h:53m:28.0s)               
NCxj300227.fits,Ks,,expose 3.0, TCS UTC at start ( 23h:59m:6.0s)               
NCxj300228.fits,Ks,,expose 3.0, TCS UTC at start (  0h:2m:46.0s)               
NCxj300229.fits,Ks,,expose 3.0, TCS UTC at start (  0h:4m:21.0s)               
NCxj300230.fits,Ks,AGLL_192_Ks 1,expose 3.0, TCS UTC at start (  0h:6m:12.0s)               
NCxj300231.fits,Ks,AGLL_192_Ks 2,expose 3.0, TCS UTC at start (  0h:6m:30.0s)               
NCxj300232.fits,Ks,AGLL_192_Ks 3,expose 3.0, TCS UTC at start (  0h:6m:47.0s)               
NCxj300233.fits,Ks,AGLL_192_Ks 4,expose 3.0, TCS UTC at start (   0h:7m:6.0s)               
NCxj300234.fits,Ks,AGLL_192_Ks 5,expose 3.0, TCS UTC at start (  0h:7m:25.0s)               
NCxj300235.fits,H,,expose 3.0, TCS UTC at start (  0h:8m:16.0s)               
NCxj300236.fits,H,AGLL_192_H 1,expose 3.0, TCS UTC at start (  0h:8m:53.0s)               
NCxj300237.fits,H,AGLL_192_H 2,expose 3.0, TCS UTC at start (  0h:9m:11.0s)               
NCxj300238.fits,H,AGLL_192_H 3,expose 3.0, TCS UTC at start (  0h:9m:27.0s)               
NCxj300239.fits,H,AGLL_192_H 4,expose 3.0, TCS UTC at start (  0h:9m:47.0s)               
NCxj300240.fits,H,AGLL_192_H 5,expose 3.0, TCS UTC at start (  0h:10m:6.0s)               
NCxj300241.fits,J,,expose 3.0, TCS UTC at start ( 0h:11m:23.0s)               
NCxj300242.fits,J,,expose 10.0, TCS UTC at start ( 0h:11m:58.0s)               
NCxj300243.fits,J,AGLL_192_J 1,expose 20.0, TCS UTC at start (  0h:13m:7.0s)               
NCxj300244.fits,J,AGLL_192_J 2,expose 20.0, TCS UTC at start ( 0h:13m:42.0s)               
NCxj300245.fits,J,AGLL_192_J 3,expose 20.0, TCS UTC at start ( 0h:14m:17.0s)               
NCxj300246.fits,J,AGLL_192_J 4,expose 20.0, TCS UTC at start ( 0h:14m:54.0s)               
NCxj300247.fits,J,AGLL_192_J 5,expose 20.0, TCS UTC at start ( 0h:15m:30.0s)               
NCxj300248.fits,Ks,slit image,expose 3.0, TCS UTC at start ( 0h:18m:16.0s)               
NCxj300249.fits,Ks,acquisition,expose 1.0, TCS UTC at start (  0h:20m:9.0s)               
NCxj300250.fits,Ks,acquisition,expose 1.0, TCS UTC at start ( 0h:20m:47.0s)               
NCxj300251.fits,Ks,128slit+target,expose 1.0, TCS UTC at start ( 0h:21m:33.0s)               
NCxj300252.fits,Ks,AGLL_192_Ks A1,frames 15.0 10, TCS UTC at start ( 0h:22m:50.0s)               
NCxj300253.fits,Ks,AGLL_192_Ks B1,frames 15.0 10, TCS UTC at start ( 0h:25m:41.0s)               
NCxj300254.fits,Ks,AGLL_192_Ks B2,frames 15.0 10, TCS UTC at start ( 0h:28m:24.0s)               
NCxj300255.fits,Ks,AGLL_192_Ks A2,frames 15.0 10, TCS UTC at start ( 0h:31m:12.0s)               
NCxj300256.fits,H,AGLL_192_H A1,frames 25.0 10, TCS UTC at start ( 0h:34m:42.0s)               
NCxj300257.fits,H,AGLL_192_H B1,frames 25.0 10, TCS UTC at start ( 0h:39m:13.0s)               
NCxj300258.fits,H,AGLL_192_H B2,frames 25.0 10, TCS UTC at start ( 0h:43m:41.0s)               
NCxj300259.fits,H,AGLL_192_H A2,frames 25.0 10, TCS UTC at start ( 0h:48m:10.0s)               
NCxj300260.fits,J,AGLL_192_J A1,frames 48.0 10, TCS UTC at start (  0h:54m:6.0s)               
NCxj300261.fits,J,AGLL_192_J B1,frames 48.0 10, TCS UTC at start (  1h:2m:41.0s)               
NCxj300262.fits,J,AGLL_192_J B2,frames 48.0 10, TCS UTC at start ( 1h:11m:14.0s)               
NCxj300263.fits,J,AGLL_192_J A2,frames 48.0 10, TCS UTC at start ( 1h:19m:48.0s)               
NCxj300264.fits,Y,AGLL_192_Y A1,frames 48.0 10, TCS UTC at start ( 1h:28m:40.0s)               
NCxj300265.fits,Y,AGLL_192_Y B1,frames 48.0 10, TCS UTC at start ( 1h:37m:16.0s)               
NCxj300266.fits,Y,AGLL_192_Y B2,frames 48.0 10, TCS UTC at start ( 1h:45m:49.0s)               
NCxj300267.fits,Y,AGLL_192_Y A2,frames 48.0 10, TCS UTC at start ( 1h:54m:27.0s)               
NCxj300306.fits,Ks,,frames 4.0 4, TCS UTC at start ( 2h:35m:56.0s)               
NCxj300307.fits,Ks,DR_Tau_Ks A1,frames 4.0 4, TCS UTC at start ( 2h:36m:59.0s)               
NCxj300308.fits,Ks,DR_Tau_Ks B1,frames 4.0 4, TCS UTC at start ( 2h:37m:34.0s)               
NCxj300309.fits,Ks,DR_Tau_Ks B2,frames 4.0 4, TCS UTC at start (  2h:38m:1.0s)               
NCxj300310.fits,Ks,DR_Tau_Ks A2,frames 4.0 4, TCS UTC at start ( 2h:38m:34.0s)               
NCxj300311.fits,H,DR_Tau_H A1,frames 4.0 6, TCS UTC at start ( 2h:39m:57.0s)               
NCxj300312.fits,H,DR_Tau_H B1,frames 4.0 6, TCS UTC at start ( 2h:40m:41.0s)               
NCxj300313.fits,H,DR_Tau_H B2,frames 4.0 6, TCS UTC at start ( 2h:41m:18.0s)               
NCxj300314.fits,H,DR_Tau_H A2,frames 4.0 6, TCS UTC at start (  2h:42m:0.0s)               
NCxj300315.fits,J,DR_Tau_J A1,frames 5.0 5, TCS UTC at start ( 2h:43m:37.0s)               
NCxj300316.fits,J,DR_Tau_J B1,frames 5.0 5, TCS UTC at start ( 2h:44m:20.0s)               
NCxj300317.fits,J,DR_Tau_J B2,frames 5.0 5, TCS UTC at start ( 2h:44m:55.0s)               
NCxj300318.fits,J,DR_Tau_J A2,frames 5.0 5, TCS UTC at start ( 2h:45m:37.0s)               
NCxj300319.fits,Y,DR_Tau_Y A1,frames 4.0 8, TCS UTC at start (  2h:47m:1.0s)               
NCxj300320.fits,Y,DR_Tau_Y B1,frames 4.0 8, TCS UTC at start ( 2h:47m:53.0s)               
NCxj300321.fits,Y,DR_Tau_Y B2,frames 4.0 8, TCS UTC at start ( 2h:48m:38.0s)               
NCxj300322.fits,Y,DR_Tau_Y A2,frames 4.0 8, TCS UTC at start ( 2h:49m:31.0s)               
NCxj300323.fits,Ks,slit image,expose 3.0, TCS UTC at start ( 2h:52m:58.0s)               
NCxj300324.fits,Ks,acquisition,expose 0.5, TCS UTC at start ( 2h:54m:12.0s)               
NCxj300325.fits,Ks,acquisition,expose 0.5, TCS UTC at start ( 2h:54m:57.0s)               
NCxj300326.fits,Ks,128slit+target,expose 0.5, TCS UTC at start ( 2h:55m:45.0s)               
NCxj300327.fits,Ks,HIP33300_Ks A1,frames 9.0 10, TCS UTC at start ( 2h:57m:10.0s)               
NCxj300328.fits,Ks,HIP33300_Ks B1,frames 9.0 10, TCS UTC at start ( 2h:58m:59.0s)               
NCxj300329.fits,Ks,HIP33300_Ks B2,frames 9.0 10, TCS UTC at start (  3h:0m:41.0s)               
NCxj300330.fits,Ks,HIP33300_Ks A2,frames 9.0 10, TCS UTC at start (  3h:2m:30.0s)               
NCxj300331.fits,H,HIP33300_H A1,frames 9.0 10, TCS UTC at start (  3h:4m:55.0s)               
NCxj300332.fits,H,HIP33300_H B1,frames 9.0 10, TCS UTC at start (  3h:6m:43.0s)               
NCxj300333.fits,H,HIP33300_H B2,frames 9.0 10, TCS UTC at start (  3h:8m:26.0s)               
NCxj300334.fits,H,HIP33300_H A2,frames 9.0 10, TCS UTC at start ( 3h:10m:15.0s)               
NCxj300335.fits,J,HIP33300_J A1,frames 9.0 10, TCS UTC at start ( 3h:12m:48.0s)               
NCxj300336.fits,J,HIP33300_J B1,frames 9.0 10, TCS UTC at start ( 3h:14m:36.0s)               
NCxj300337.fits,J,HIP33300_J B2,frames 9.0 10, TCS UTC at start ( 3h:16m:18.0s)               
NCxj300338.fits,J,HIP33300_J A2,frames 9.0 10, TCS UTC at start (  3h:18m:6.0s)               
NCxj300339.fits,Y,HIP33300_Y A1,frames 9.0 10, TCS UTC at start ( 3h:20m:19.0s)               
NCxj300340.fits,Y,HIP33300_Y B1,frames 9.0 10, TCS UTC at start (  3h:22m:8.0s)               
NCxj300341.fits,Y,HIP33300_Y B2,frames 9.0 10, TCS UTC at start ( 3h:23m:50.0s)               
NCxj300342.fits,Y,HIP33300_Y A2,frames 9.0 10, TCS UTC at start ( 3h:25m:38.0s)               
NCxj300343.fits,Ks,,expose 3.0, TCS UTC at start ( 3h:30m:49.0s)               
NCxj300344.fits,Ks,V1143_Ori 1,expose 9.0, TCS UTC at start ( 3h:33m:48.0s)               
NCxj300345.fits,Ks,V1143_Ori 2,expose 9.0, TCS UTC at start (  3h:34m:9.0s)               
NCxj300346.fits,Ks,V1143_Ori 3,expose 9.0, TCS UTC at start ( 3h:34m:32.0s)               
NCxj300347.fits,Ks,V1143_Ori 4,expose 9.0, TCS UTC at start ( 3h:34m:57.0s)               
NCxj300348.fits,Ks,V1143_Ori 5,expose 9.0, TCS UTC at start ( 3h:35m:20.0s)               
NCxj300349.fits,H,,expose 9.0, TCS UTC at start ( 3h:36m:17.0s)               
NCxj300350.fits,H,V1143_Ori_H 1,expose 9.0, TCS UTC at start ( 3h:37m:41.0s)               
NCxj300351.fits,H,V1143_Ori_H 2,expose 9.0, TCS UTC at start (  3h:38m:3.0s)               
NCxj300352.fits,H,V1143_Ori_H 3,expose 9.0, TCS UTC at start ( 3h:38m:27.0s)               
NCxj300353.fits,H,V1143_Ori_H 4,expose 9.0, TCS UTC at start ( 3h:38m:52.0s)               
NCxj300354.fits,H,V1143_Ori_H 5,expose 9.0, TCS UTC at start ( 3h:39m:14.0s)               
NCxj300355.fits,J,V1143_Ori_J 1,expose 9.0, TCS UTC at start ( 3h:40m:30.0s)               
NCxj300356.fits,J,V1143_Ori_J 2,expose 9.0, TCS UTC at start ( 3h:40m:52.0s)               
NCxj300357.fits,J,V1143_Ori_J 3,expose 9.0, TCS UTC at start ( 3h:41m:17.0s)               
NCxj300358.fits,J,V1143_Ori_J 4,expose 9.0, TCS UTC at start ( 3h:41m:41.0s)               
NCxj300359.fits,J,V1143_Ori_J 5,expose 9.0, TCS UTC at start (  3h:42m:6.0s)               
NCxj300360.fits,Ks,slit image,expose 3.0, TCS UTC at start ( 3h:44m:42.0s)               
NCxj300361.fits,Ks,acquisition,expose 3.0, TCS UTC at start ( 3h:45m:59.0s)               
NCxj300362.fits,Ks,acquisition,expose 3.0, TCS UTC at start ( 3h:46m:41.0s)               
NCxj300363.fits,Ks,128slit+target,expose 3.0, TCS UTC at start ( 3h:47m:23.0s)               
NCxj300364.fits,Ks,V1143_Ori_Ks A1,frames 30.0 10, TCS UTC at start ( 3h:48m:43.0s)               
NCxj300365.fits,Ks,V1143_Ori_Ks B1,frames 30.0 10, TCS UTC at start (  3h:54m:5.0s)               
NCxj300366.fits,Ks,V1143_Ori_Ks B2,frames 30.0 10, TCS UTC at start ( 3h:59m:33.0s)               
NCxj300367.fits,Ks,V1143_Ori_Ks A2,frames 30.0 10, TCS UTC at start (  4h:4m:55.0s)               
NCxj300368.fits,H,V1143_Ori_H A1,frames 36.0 10, TCS UTC at start (  4h:11m:2.0s)               
NCxj300369.fits,H,V1143_Ori_H B1,frames 36.0 10, TCS UTC at start ( 4h:17m:27.0s)               
NCxj300370.fits,H,V1143_Ori_H B2,frames 36.0 10, TCS UTC at start ( 4h:23m:56.0s)               
NCxj300371.fits,H,V1143_Ori_H A2,frames 36.0 10, TCS UTC at start ( 4h:30m:22.0s)               
NCxj300372.fits,J,V1143_Ori_J A1,frames 48.0 10, TCS UTC at start ( 4h:37m:45.0s)               
NCxj300373.fits,J,V1143_Ori_J B1,frames 48.0 10, TCS UTC at start ( 4h:46m:20.0s)               
NCxj300374.fits,J,V1143_Ori_J B2,frames 48.0 10, TCS UTC at start ( 4h:54m:53.0s)               
NCxj300375.fits,J,V1143_Ori_J A2,frames 48.0 10, TCS UTC at start (  5h:3m:28.0s)               
NCxj300376.fits,Y,V1143_Ori_Y A1,frames 48.0 10, TCS UTC at start (  5h:12m:9.0s)               
NCxj300377.fits,Y,V1143_Ori_Y B1,frames 48.0 10, TCS UTC at start ( 5h:20m:47.0s)               
NCxj300378.fits,Y,V1143_Ori_Y B2,frames 48.0 10, TCS UTC at start ( 5h:29m:19.0s)               
NCxj300379.fits,Y,V1143_Ori_Y A2,frames 48.0 10, TCS UTC at start ( 5h:37m:55.0s)               
NCxj300380.fits,Ks,,expose 3.0, TCS UTC at start ( 5h:49m:41.0s)               
NCxj300381.fits,Ks,VY_Tau 1,expose 3.0, TCS UTC at start ( 5h:51m:29.0s)               
NCxj300382.fits,Ks,VY_Tau 2,expose 3.0, TCS UTC at start ( 5h:51m:45.0s)               
NCxj300383.fits,Ks,VY_Tau 3,expose 3.0, TCS UTC at start (  5h:52m:3.0s)               
NCxj300384.fits,Ks,VY_Tau 4,expose 3.0, TCS UTC at start ( 5h:52m:21.0s)               
NCxj300385.fits,Ks,VY_Tau 5,expose 3.0, TCS UTC at start ( 5h:52m:37.0s)               
NCxj300386.fits,H,VY_Tau_H 1,expose 3.0, TCS UTC at start ( 5h:53m:20.0s)               
NCxj300387.fits,H,VY_Tau_H 2,expose 3.0, TCS UTC at start ( 5h:53m:36.0s)               
NCxj300388.fits,H,VY_Tau_H 3,expose 3.0, TCS UTC at start ( 5h:53m:54.0s)               
NCxj300389.fits,H,VY_Tau_H 4,expose 3.0, TCS UTC at start ( 5h:54m:13.0s)               
NCxj300390.fits,H,VY_Tau_H 5,expose 3.0, TCS UTC at start ( 5h:54m:29.0s)               
NCxj300391.fits,J,VY_Tau_J 1,expose 3.0, TCS UTC at start ( 5h:55m:51.0s)               
NCxj300392.fits,J,VY_Tau_J 2,expose 3.0, TCS UTC at start (  5h:56m:7.0s)               
NCxj300393.fits,J,VY_Tau_J 3,expose 3.0, TCS UTC at start ( 5h:56m:24.0s)               
NCxj300394.fits,J,VY_Tau_J 4,expose 3.0, TCS UTC at start ( 5h:56m:42.0s)               
NCxj300395.fits,J,VY_Tau_J 5,expose 3.0, TCS UTC at start ( 5h:56m:58.0s)               
NCxj300396.fits,H,VY_Tau_H 1,expose 3.0, TCS UTC at start (  5h:58m:2.0s)               
NCxj300397.fits,H,VY_Tau_H 2,expose 3.0, TCS UTC at start ( 5h:58m:18.0s)               
NCxj300398.fits,H,VY_Tau_H 3,expose 3.0, TCS UTC at start ( 5h:58m:35.0s)               
NCxj300399.fits,H,VY_Tau_H 4,expose 3.0, TCS UTC at start ( 5h:58m:53.0s)               
NCxj300400.fits,H,VY_Tau_H 5,expose 3.0, TCS UTC at start ( 5h:59m:10.0s)               
NCxj300401.fits,Ks,slit image,expose 3.0, TCS UTC at start (   6h:1m:2.0s)               
NCxj300402.fits,Ks,acquisition,expose 0.5, TCS UTC at start (  6h:2m:22.0s)               
NCxj300403.fits,Ks,acquisition,expose 0.5, TCS UTC at start (  6h:2m:51.0s)               
NCxj300404.fits,Ks,128slit+target,expose 0.5, TCS UTC at start (  6h:3m:32.0s)               
NCxj300405.fits,Ks,VY_Tau_Ks A1,frames 4.5 10, TCS UTC at start (  6h:4m:37.0s)               
NCxj300406.fits,Ks,VY_Tau_Ks B1,frames 4.5 10, TCS UTC at start (  6h:5m:41.0s)               
NCxj300407.fits,Ks,VY_Tau_Ks B2,frames 4.5 10, TCS UTC at start (  6h:6m:37.0s)               
NCxj300408.fits,Ks,VY_Tau_Ks A2,frames 4.5 10, TCS UTC at start (  6h:7m:41.0s)               
NCxj300409.fits,H,VY_Tau_H A1,frames 6.0 10, TCS UTC at start (  6h:9m:20.0s)               
NCxj300410.fits,H,VY_Tau_H B1,frames 6.0 10, TCS UTC at start ( 6h:10m:41.0s)               
NCxj300411.fits,H,VY_Tau_H B2,frames 6.0 10, TCS UTC at start ( 6h:11m:53.0s)               
NCxj300412.fits,H,VY_Tau_H A2,frames 6.0 10, TCS UTC at start ( 6h:13m:11.0s)               
NCxj300413.fits,J,VY_Tau_J A1,frames 6.0 10, TCS UTC at start (  6h:15m:9.0s)               
NCxj300414.fits,J,VY_Tau_J B1,frames 6.0 10, TCS UTC at start ( 6h:16m:28.0s)               
NCxj300415.fits,J,VY_Tau_J B2,frames 6.0 10, TCS UTC at start ( 6h:17m:40.0s)               
NCxj300416.fits,J,VY_Tau_J A2,frames 6.0 10, TCS UTC at start ( 6h:18m:58.0s)               
NCxj300417.fits,Y,VY_Tau_Y A1,frames 6.0 10, TCS UTC at start ( 6h:20m:42.0s)               
NCxj300418.fits,Y,VY_Tau_Y B1,frames 6.0 10, TCS UTC at start (  6h:22m:1.0s)               
NCxj300419.fits,Y,VY_Tau_Y B2,frames 6.0 10, TCS UTC at start ( 6h:23m:14.0s)               
NCxj300420.fits,Y,VY_Tau_Y A2,frames 6.0 10, TCS UTC at start ( 6h:24m:32.0s)               
NCxj300421.fits,Ks,slit image,expose 3.0, TCS UTC at start ( 6h:27m:55.0s)               
NCxj300422.fits,Ks,acquisition,expose 0.5, TCS UTC at start (  6h:29m:6.0s)               
NCxj300423.fits,Ks,acquisition,expose 0.5, TCS UTC at start ( 6h:29m:36.0s)               
NCxj300424.fits,Ks,128slit+target,expose 0.5, TCS UTC at start ( 6h:30m:18.0s)               
NCxj300425.fits,Ks,HIP20884_Ks A1,frames 4.0 5, TCS UTC at start ( 6h:31m:12.0s)               
NCxj300426.fits,Ks,HIP20884_Ks B1,frames 4.0 5, TCS UTC at start ( 6h:31m:52.0s)               
NCxj300427.fits,Ks,HIP20884_Ks B2,frames 4.0 5, TCS UTC at start ( 6h:32m:24.0s)               
NCxj300428.fits,Ks,HIP20884_Ks A2,frames 4.0 5, TCS UTC at start (  6h:33m:3.0s)               
NCxj300429.fits,H,HIP20884_H A1,frames 4.0 5, TCS UTC at start (  6h:34m:6.0s)               
NCxj300430.fits,H,HIP20884_H B1,frames 4.0 5, TCS UTC at start ( 6h:34m:44.0s)               
NCxj300431.fits,H,HIP20884_H B2,frames 4.0 5, TCS UTC at start ( 6h:35m:17.0s)               
NCxj300432.fits,H,HIP20884_H A2,frames 4.0 5, TCS UTC at start ( 6h:35m:55.0s)               
NCxj300433.fits,J,HIP20884_J A1,frames 4.0 5, TCS UTC at start ( 6h:37m:15.0s)               
NCxj300434.fits,J,HIP20884_J B1,frames 4.0 5, TCS UTC at start ( 6h:37m:53.0s)               
NCxj300435.fits,J,HIP20884_J B2,frames 4.0 5, TCS UTC at start ( 6h:38m:25.0s)               
NCxj300436.fits,J,HIP20884_J A2,frames 4.0 5, TCS UTC at start (  6h:39m:5.0s)               
NCxj300437.fits,Y,HIP20884_Y A1,frames 4.0 5, TCS UTC at start (  6h:40m:7.0s)               
NCxj300438.fits,Y,HIP20884_Y B1,frames 4.0 5, TCS UTC at start ( 6h:40m:45.0s)               
NCxj300439.fits,Y,HIP20884_Y B2,frames 4.0 5, TCS UTC at start ( 6h:41m:17.0s)               
NCxj300440.fits,Y,HIP20884_Y A2,frames 4.0 5, TCS UTC at start ( 6h:41m:59.0s)               
NCxj300441.fits,Y,dark-0.5-1 1,dark 0.5, TCS UTC at start (  7h:8m:25.0s)               
NCxj300442.fits,Y,dark-0.5-1 2,dark 0.5, TCS UTC at start (  7h:8m:36.0s)               
NCxj300443.fits,Y,dark-0.5-1 3,dark 0.5, TCS UTC at start (  7h:8m:47.0s)               
