Name,Filter,Object,ExposureMode,UT
NCze210397.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:18m:34.0s)               
NCze210398.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:19m:6.0s)               
NCze210399.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:19m:38.0s)               
NCze210400.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:20m:10.0s)               
NCze210401.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:20m:41.0s)               
NCze210402.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:21m:15.0s)               
NCze210403.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:21m:47.0s)               
NCze210404.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:22m:20.0s)               
NCze210405.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:22m:51.0s)               
NCze210406.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:23m:23.0s)               
NCze210407.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:23m:55.0s)               
NCze210408.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:24m:27.0s)               
NCze210409.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:25m:0.0s)               
NCze210410.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:25m:32.0s)               
NCze210411.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:26m:4.0s)               
NCze210412.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:26m:35.0s)               
NCze210413.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:27m:8.0s)               
NCze210414.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:27m:40.0s)               
NCze210415.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:28m:11.0s)               
NCze210416.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:28m:44.0s)               
NCze210417.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:29m:15.0s)               
NCze210418.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:29m:47.0s)               
NCze210419.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:30m:19.0s)               
NCze210420.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:30m:50.0s)               
NCze210421.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:31m:22.0s)               
NCze210422.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:31m:54.0s)               
NCze210423.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:32m:26.0s)               
NCze210424.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:32m:58.0s)               
NCze210425.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:33m:30.0s)               
NCze210426.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:34m:3.0s)               
NCze210427.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:34m:34.0s)               
NCze210428.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:35m:6.0s)               
NCze210429.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:35m:38.0s)               
NCze210430.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:36m:11.0s)               
NCze210431.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:36m:42.0s)               
NCze210432.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:37m:14.0s)               
NCze210433.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:37m:46.0s)               
NCze210434.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:38m:18.0s)               
NCze210435.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:38m:50.0s)               
NCze210436.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:39m:23.0s)               
NCze210437.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:39m:54.0s)               
NCze210438.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:40m:26.0s)               
NCze210439.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:40m:58.0s)               
NCze210440.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:41m:31.0s)               
NCze210441.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:42m:3.0s)               
NCze210442.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:42m:34.0s)               
NCze210443.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:43m:6.0s)               
NCze210444.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:43m:38.0s)               
NCze210445.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:44m:10.0s)               
NCze210446.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:44m:42.0s)               
NCze210447.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:45m:14.0s)               
NCze210448.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:45m:46.0s)               
NCze210449.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:46m:18.0s)               
NCze210450.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:46m:49.0s)               
NCze210451.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:47m:22.0s)               
NCze210452.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:47m:53.0s)               
NCze210453.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:48m:25.0s)               
NCze210454.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:48m:57.0s)               
NCze210455.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:49m:29.0s)               
NCze210456.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:50m:1.0s)               
NCze210457.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:50m:34.0s)               
NCze210458.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:51m:5.0s)               
NCze210459.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:51m:40.0s)               
NCze210460.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:52m:11.0s)               
NCze210461.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:52m:44.0s)               
NCze210462.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:53m:16.0s)               
NCze210463.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:53m:48.0s)               
NCze210464.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:54m:20.0s)               
NCze210465.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:54m:51.0s)               
NCze210466.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:55m:24.0s)               
NCze210467.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:55m:56.0s)               
NCze210468.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:56m:28.0s)               
NCze210469.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:57m:0.0s)               
NCze210470.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:57m:32.0s)               
NCze210471.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:58m:4.0s)               
NCze210472.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:58m:36.0s)               
NCze210473.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 22h:59m:7.0s)               
NCze210474.fits,Kprime,test,frames 4.0 5, TCS UTC at start (22h:59m:39.0s)               
NCze210475.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:0m:11.0s)               
NCze210476.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:0m:43.0s)               
NCze210477.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:1m:15.0s)               
NCze210478.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:1m:49.0s)               
NCze210479.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:2m:22.0s)               
NCze210480.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:2m:54.0s)               
NCze210481.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:3m:26.0s)               
NCze210482.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:3m:57.0s)               
NCze210483.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:4m:31.0s)               
NCze210484.fits,Kprime,test,frames 4.0 5, TCS UTC at start (  23h:5m:2.0s)               
NCze210485.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:5m:34.0s)               
NCze210486.fits,Kprime,test,frames 4.0 5, TCS UTC at start (  23h:6m:6.0s)               
NCze210487.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:6m:38.0s)               
NCze210488.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:7m:10.0s)               
NCze210489.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:7m:41.0s)               
NCze210490.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:8m:13.0s)               
NCze210491.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:8m:46.0s)               
NCze210492.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:9m:18.0s)               
NCze210493.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:9m:50.0s)               
NCze210494.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:10m:22.0s)               
NCze210495.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:10m:54.0s)               
NCze210496.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:11m:27.0s)               
NCze210497.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:11m:58.0s)               
NCze210498.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:12m:29.0s)               
NCze210499.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:13m:1.0s)               
NCze210500.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:13m:33.0s)               
NCze210501.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:14m:5.0s)               
NCze210502.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:14m:37.0s)               
NCze210503.fits,Kprime,test,frames 4.0 5, TCS UTC at start ( 23h:15m:9.0s)               
NCze210504.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:15m:41.0s)               
NCze210505.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:16m:13.0s)               
NCze210506.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:16m:45.0s)               
NCze210507.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:17m:17.0s)               
NCze210508.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:17m:49.0s)               
NCze210509.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:18m:22.0s)               
NCze210510.fits,Kprime,test,frames 4.0 5, TCS UTC at start (23h:18m:53.0s)               
NCze210511.fits,Kprime,dfra0405 1,dframes 4.0 5, TCS UTC at start ( 23h:20m:7.0s)               
NCze210512.fits,Kprime,dfra0405 2,dframes 4.0 5, TCS UTC at start (23h:20m:39.0s)               
NCze210513.fits,Kprime,dfra0405 3,dframes 4.0 5, TCS UTC at start (23h:21m:12.0s)               
NCze210514.fits,Kprime,dfra0405 4,dframes 4.0 5, TCS UTC at start (23h:21m:43.0s)               
NCze210515.fits,Kprime,dfra0405 5,dframes 4.0 5, TCS UTC at start (23h:22m:16.0s)               
NCze210516.fits,Kprime,dfra0405 6,dframes 4.0 5, TCS UTC at start (23h:22m:48.0s)               
NCze210517.fits,Kprime,dfra0405 7,dframes 4.0 5, TCS UTC at start (23h:23m:20.0s)               
NCze210518.fits,Kprime,dfra0405 8,dframes 4.0 5, TCS UTC at start (23h:23m:52.0s)               
NCze210519.fits,Kprime,dfra0405 9,dframes 4.0 5, TCS UTC at start (23h:24m:24.0s)               
NCze210520.fits,Kprime,dfra0405 10,dframes 4.0 5, TCS UTC at start (23h:24m:55.0s)               
NCze210673.fits,J,HIP80809 A1,frames 5.0 6, TCS UTC at start (  3h:9m:32.0s)               
NCze210674.fits,J,HIP80809 B1,frames 5.0 6, TCS UTC at start ( 3h:10m:23.0s)               
NCze210675.fits,J,HIP80809 B2,frames 5.0 6, TCS UTC at start (  3h:11m:7.0s)               
NCze210676.fits,J,HIP80809 A2,frames 5.0 6, TCS UTC at start ( 3h:11m:57.0s)               
NCze210677.fits,H,HIP80809 A1,frames 5.0 6, TCS UTC at start ( 3h:13m:21.0s)               
NCze210678.fits,H,HIP80809 B1,frames 5.0 6, TCS UTC at start ( 3h:14m:10.0s)               
NCze210679.fits,H,HIP80809 B2,frames 5.0 6, TCS UTC at start ( 3h:14m:54.0s)               
NCze210680.fits,H,HIP80809 A2,frames 5.0 6, TCS UTC at start ( 3h:15m:44.0s)               
NCze210681.fits,Z,HIP80809 A1,frames 5.0 6, TCS UTC at start (  3h:17m:7.0s)               
NCze210682.fits,Z,HIP80809 B1,frames 5.0 6, TCS UTC at start ( 3h:17m:58.0s)               
NCze210683.fits,Z,HIP80809 B2,frames 5.0 6, TCS UTC at start ( 3h:18m:41.0s)               
NCze210684.fits,Z,HIP80809 A2,frames 5.0 6, TCS UTC at start ( 3h:19m:31.0s)               
NCze210690.fits,J,cxoj171340 A1,frames 45.0 10, TCS UTC at start (  3h:31m:4.0s)               
NCze210691.fits,J,cxoj171340 B1,frames 45.0 10, TCS UTC at start ( 3h:39m:10.0s)               
NCze210692.fits,J,cxoj171340 B2,frames 45.0 10, TCS UTC at start ( 3h:47m:12.0s)               
NCze210693.fits,J,cxoj171340 A2,frames 45.0 10, TCS UTC at start ( 3h:55m:20.0s)               
NCze210694.fits,H,cxoj171340 A1,frames 45.0 10, TCS UTC at start (  4h:3m:56.0s)               
NCze210695.fits,H,cxoj171340 B1,frames 45.0 10, TCS UTC at start (  4h:12m:4.0s)               
NCze210696.fits,H,cxoj171340 B2,frames 45.0 10, TCS UTC at start (  4h:20m:5.0s)               
NCze210697.fits,H,cxoj171340 A2,frames 45.0 10, TCS UTC at start ( 4h:28m:13.0s)               
NCze210698.fits,Z,cxoj171340 A1,frames 45.0 10, TCS UTC at start (  4h:37m:7.0s)               
NCze210699.fits,Z,cxoj171340 B1,frames 45.0 10, TCS UTC at start (  4h:45m:7.0s)               
NCze210700.fits,Z,cxoj171340 B2,frames 45.0 10, TCS UTC at start (  4h:53m:8.0s)               
NCze210701.fits,Z,cxoj171340 A2,frames 45.0 10, TCS UTC at start (  5h:1m:16.0s)               
NCze210702.fits,J,Argon,expose 1.5, TCS UTC at start ( 5h:10m:38.0s)               
NCze210703.fits,H,Argon,expose 2.0, TCS UTC at start (  5h:11m:2.0s)               
NCze210704.fits,Z,Argon,expose 0.6, TCS UTC at start ( 5h:11m:32.0s)               
NCze210705.fits,J,Xenon,expose 15.0, TCS UTC at start ( 5h:12m:14.0s)               
NCze210706.fits,J,Halogen 1,expose 8.0, TCS UTC at start ( 5h:12m:48.0s)               
NCze210707.fits,J,Halogen 2,expose 8.0, TCS UTC at start (  5h:13m:7.0s)               
NCze210708.fits,J,Halogen 3,expose 8.0, TCS UTC at start ( 5h:13m:26.0s)               
NCze210709.fits,H,Xenon,expose 10.0, TCS UTC at start ( 5h:13m:58.0s)               
NCze210710.fits,H,Halogen 1,expose 7.0, TCS UTC at start ( 5h:14m:28.0s)               
NCze210711.fits,H,Halogen 2,expose 7.0, TCS UTC at start ( 5h:14m:46.0s)               
NCze210712.fits,H,Halogen 3,expose 7.0, TCS UTC at start (  5h:15m:3.0s)               
NCze210713.fits,Z,Xenon,expose 0.6, TCS UTC at start ( 5h:15m:39.0s)               
NCze210714.fits,Z,Halogen 1,expose 15.0, TCS UTC at start (  5h:16m:1.0s)               
NCze210715.fits,Z,Halogen 2,expose 15.0, TCS UTC at start ( 5h:16m:28.0s)               
NCze210716.fits,Z,Halogen 3,expose 15.0, TCS UTC at start ( 5h:16m:54.0s)               
NCze210786.fits,H,dfra-4.0-5 1,dframes 4.0 5, TCS UTC at start ( 6h:13m:20.0s)               
NCze210787.fits,H,dfra-4.0-5 2,dframes 4.0 5, TCS UTC at start ( 6h:13m:51.0s)               
NCze210788.fits,H,dfra-4.0-5 3,dframes 4.0 5, TCS UTC at start ( 6h:14m:24.0s)               
NCze210789.fits,H,dfra-4.0-5 4,dframes 4.0 5, TCS UTC at start ( 6h:14m:55.0s)               
NCze210790.fits,H,dfra-4.0-5 5,dframes 4.0 5, TCS UTC at start ( 6h:15m:27.0s)               
NCze210791.fits,H,dfra-4.0-5 6,dframes 4.0 5, TCS UTC at start ( 6h:15m:58.0s)               
NCze210798.fits,H,dfra-45.0-10 1,dframes 45.0 10, TCS UTC at start (  6h:22m:5.0s)               
NCze210799.fits,H,dfra-45.0-10 2,dframes 45.0 10, TCS UTC at start (  6h:30m:5.0s)               
NCze210800.fits,H,dfra-45.0-10 3,dframes 45.0 10, TCS UTC at start (  6h:38m:6.0s)               
NCze210801.fits,H,dfra-45.0-10 4,dframes 45.0 10, TCS UTC at start (  6h:46m:6.0s)               
NCze210802.fits,H,dfra-45.0-10 5,dframes 45.0 10, TCS UTC at start (  6h:54m:7.0s)               
NCze210803.fits,H,dfra-45.0-10 6,dframes 45.0 10, TCS UTC at start (   7h:2m:7.0s)               
NCze210804.fits,H,dfra-5.0-6 1,dframes 5.0 6, TCS UTC at start (  7h:10m:8.0s)               
NCze210805.fits,H,dfra-5.0-6 2,dframes 5.0 6, TCS UTC at start (  7h:15m:4.0s)               
NCze210806.fits,H,dfra-5.0-6 3,dframes 5.0 6, TCS UTC at start ( 7h:15m:45.0s)               
NCze210807.fits,H,dfra-5.0-6 4,dframes 5.0 6, TCS UTC at start ( 7h:16m:25.0s)               
NCze210808.fits,H,dfra-5.0-6 5,dframes 5.0 6, TCS UTC at start (  7h:17m:4.0s)               
NCze210809.fits,H,dfra-5.0-6 6,dframes 5.0 6, TCS UTC at start ( 7h:17m:42.0s)               
