1.2115,3.1308e+05,121.81,0,1.2211,8254.1
1.2117,3.2563e+05,118.88,0,1.2232,8252.6
1.212,3.4556e+05,125.47,0,1.2212,8251.1
1.2122,3.5919e+05,132.91,0,1.2223,8249.6
1.2124,3.5619e+05,130.32,0,1.2249,8248.2
1.2126,3.5054e+05,340.44,0,1.2207,8246.7
1.2128,3.1011e+05,112.47,0,1.225,8245.2
1.213,3.185e+05,158.77,0,1.2254,8243.7
1.2133,3.253e+05,116.58,0,1.2278,8242.2
1.2135,3.2971e+05,139.67,0,1.2234,8240.7
1.2137,3.2579e+05,118.3,0,1.2313,8239.2
1.2139,3.1752e+05,119.96,0,1.2258,8237.7
1.2141,3.1233e+05,184.95,0,1.2278,8236.2
1.2144,3.0718e+05,112.71,0,1.2291,8234.7
1.2146,3.1057e+05,114.21,0,1.2297,8233.2
1.2148,3.1082e+05,114.76,0,1.228,8231.8
1.215,3.033e+05,112.5,0,1.2307,8230.3
1.2152,3.0883e+05,112.42,0,1.231,8228.8
1.2155,3.0776e+05,114.7,0,1.233,8227.3
1.2157,3.1026e+05,113.05,0,1.2338,8225.8
1.2159,3.0785e+05,112.59,0,1.2346,8224.3
1.2161,2.9969e+05,109.84,0,1.2331,8222.8
1.2164,3.0683e+05,126.86,0,1.2315,8221.3
1.2166,3.0783e+05,137.93,0,1.2319,8219.8
1.2168,3.0424e+05,111.91,0,1.2344,8218.3
1.217,2.9908e+05,110.01,0,1.2336,8216.8
1.2172,3.0076e+05,110.52,0,1.2332,8215.3
1.2175,3.0342e+05,111.81,0,1.2352,8213.8
1.2177,3.0488e+05,113.29,0,1.235,8212.3
1.2179,3.1004e+05,113.6,0,1.2375,8210.8
1.2181,3.0697e+05,113.85,0,1.2404,8209.3
1.2184,3.0381e+05,111.32,0,1.2341,8207.8
1.2186,3.0349e+05,111.27,0,1.2334,8206.3
1.2188,3.0538e+05,112.54,0,1.2351,8204.8
1.219,3.0385e+05,112.35,0,1.2344,8203.3
1.2192,3.1363e+05,122.54,0,1.2358,8201.8
1.2195,3.1624e+05,115.85,0,1.2397,8200.3
1.2197,3.0985e+05,112.66,0,1.2361,8198.8
1.2199,3.0378e+05,112.27,0,1.2367,8197.3
1.2201,3.0333e+05,118.28,0,1.2379,8195.8
1.2204,3.0287e+05,119.88,0,1.2381,8194.3
1.2206,3.0239e+05,111.6,0,1.2397,8192.8
1.2208,2.9827e+05,129.12,0,1.2408,8191.3
1.221,2.9412e+05,112.05,0,1.2396,8189.8
1.2213,2.9722e+05,109.11,0,1.2435,8188.3
1.2215,3.0123e+05,110.54,0,1.2445,8186.8
1.2217,3.0414e+05,110.58,0,1.2408,8185.3
1.2219,3.0238e+05,110.76,0,1.2413,8183.8
1.2222,3.0238e+05,111.21,0,1.2401,8182.3
1.2224,3.1619e+05,115.3,0,1.2433,8180.8
1.2226,3.3517e+05,120.49,0,1.2455,8179.3
1.2228,3.3522e+05,124.39,0,1.2448,8177.8
1.2231,3.2731e+05,120.45,0,1.2428,8176.3
1.2233,3.1263e+05,114.81,0,1.2427,8174.8
1.2235,3.0074e+05,110.03,0,1.2443,8173.2
1.2237,2.9351e+05,133.8,0,1.2446,8171.7
1.224,2.9452e+05,127.64,0,1.2443,8170.2
1.2242,2.9817e+05,110.76,0,1.2454,8168.7
1.2244,3.0242e+05,113.11,0,1.2413,8167.2
1.2246,3.0476e+05,113.73,0,1.2436,8165.7
1.2249,3.0398e+05,113.52,0,1.2482,8164.2
1.2251,3.0483e+05,113.09,0,1.2487,8162.7
1.2253,3.0962e+05,114.22,0,1.2455,8161.2
1.2255,3.1879e+05,116.74,0,1.2434,8159.7
1.2258,3.135e+05,116.65,0,1.2408,8158.2
1.226,3.141e+05,127.08,0,1.2459,8156.7
1.2262,3.0352e+05,112.68,0,1.2473,8155.2
1.2264,3.0485e+05,112.84,0,1.2459,8153.6
1.2267,3.0774e+05,112.93,0,1.2424,8152.1
1.2269,3.0989e+05,113.34,0,1.2434,8150.6
1.2271,3.1202e+05,114.16,0,1.2504,8149.1
1.2274,3.077e+05,113.79,0,1.2477,8147.6
1.2276,3.0872e+05,113.98,0,1.243,8146.1
1.2278,3.09e+05,112.18,0,1.2429,8144.6
1.228,3.1466e+05,116.1,0,1.2476,8143.1
1.2283,3.3283e+05,120.85,0,1.2482,8141.6
1.2285,3.5297e+05,127.34,0,1.2493,8140
